5.000000e-03 1.240266e-272 
5.046264e-03 1.240265e-272 
5.092957e-03 1.240264e-272 
5.140081e-03 1.240264e-272 
5.187642e-03 1.240263e-272 
5.235643e-03 1.240262e-272 
5.284088e-03 1.240262e-272 
5.332981e-03 1.240262e-272 
5.382326e-03 1.280829e-272 
5.432128e-03 3.954435e-272 
5.482391e-03 5.026102e-271 
5.533119e-03 2.013287e-269 
5.584316e-03 1.945726e-267 
5.635987e-03 3.473230e-265 
5.688136e-03 8.766689e-263 
5.740768e-03 2.395311e-260 
5.793887e-03 5.423586e-258 
5.847497e-03 8.598436e-256 
5.901603e-03 1.431162e-253 
5.956210e-03 2.606187e-251 
6.011322e-03 4.950955e-249 
6.066944e-03 9.355310e-247 
6.123081e-03 1.676611e-244 
6.179737e-03 2.717255e-242 
6.236918e-03 3.797273e-240 
6.294627e-03 4.362904e-238 
6.352871e-03 4.273162e-236 
6.411653e-03 4.132552e-234 
6.470979e-03 3.967370e-232 
6.530854e-03 3.784411e-230 
6.591284e-03 3.590053e-228 
6.652272e-03 3.390051e-226 
6.713825e-03 3.189409e-224 
6.775947e-03 2.992324e-222 
6.838644e-03 2.803663e-220 
6.901921e-03 2.736482e-218 
6.965784e-03 2.796163e-216 
7.030238e-03 2.902358e-214 
7.095288e-03 2.969437e-212 
7.160939e-03 2.905677e-210 
7.227199e-03 2.638678e-208 
7.294071e-03 2.157780e-206 
7.361563e-03 1.541789e-204 
7.429678e-03 9.220613e-203 
7.498424e-03 4.148151e-201 
7.567806e-03 1.449655e-199 
7.637830e-03 4.184224e-198 
7.708502e-03 1.060548e-196 
7.779828e-03 2.509783e-195 
7.851814e-03 5.895992e-194 
7.924466e-03 1.461900e-192 
7.997790e-03 4.067647e-191 
8.071793e-03 1.276335e-189 
8.146480e-03 4.023635e-188 
8.221859e-03 1.269289e-186 
8.297935e-03 4.018849e-185 
8.374714e-03 1.281010e-183 
8.452205e-03 4.123095e-182 
8.530412e-03 1.344081e-180 
8.609343e-03 4.451122e-179 
8.689004e-03 1.502099e-177 
8.769403e-03 5.467783e-176 
8.850545e-03 2.211185e-174 
8.932438e-03 9.677592e-173 
9.015089e-03 4.465452e-171 
9.098504e-03 2.116152e-169 
9.182692e-03 1.003319e-167 
9.267658e-03 4.636276e-166 
9.353411e-03 2.034066e-164 
9.439957e-03 8.268948e-163 
9.527304e-03 3.128036e-161 
9.615459e-03 1.106590e-159 
9.704429e-03 3.661657e-158 
9.794223e-03 1.133512e-156 
9.884848e-03 3.283329e-155 
9.976312e-03 8.900706e-154 
1.006862e-02 2.258595e-152 
1.016179e-02 5.365843e-151 
1.025581e-02 1.102180e-149 
1.035071e-02 1.558446e-148 
1.044648e-02 1.635703e-147 
1.054314e-02 1.408842e-146 
1.064070e-02 1.100873e-145 
1.073915e-02 8.627815e-145 
1.083852e-02 7.497642e-144 
1.093881e-02 7.986945e-143 
1.104002e-02 1.153029e-141 
1.114218e-02 2.424881e-140 
1.124527e-02 6.966671e-139 
1.134932e-02 2.460420e-137 
1.145434e-02 9.611771e-136 
1.156032e-02 3.737394e-134 
1.166729e-02 1.301569e-132 
1.177525e-02 3.653078e-131 
1.188420e-02 7.435427e-130 
1.199416e-02 1.003721e-128 
1.210515e-02 1.148700e-127 
1.221715e-02 1.263789e-126 
1.233020e-02 1.353165e-125 
1.244429e-02 1.427479e-124 
1.255943e-02 1.501986e-123 
1.267564e-02 1.595782e-122 
1.279293e-02 1.733113e-121 
1.291130e-02 1.947872e-120 
1.303077e-02 2.302339e-119 
1.315134e-02 2.901257e-118 
1.327303e-02 3.808434e-117 
1.339584e-02 5.071653e-116 
1.351979e-02 6.672597e-115 
1.364489e-02 8.446600e-114 
1.377114e-02 1.001867e-112 
1.389857e-02 1.084373e-111 
1.402717e-02 1.043008e-110 
1.415696e-02 9.174030e-110 
1.428795e-02 7.967593e-109 
1.442016e-02 6.856211e-108 
1.455359e-02 5.860197e-107 
1.468825e-02 4.987606e-106 
1.482416e-02 4.237454e-105 
1.496132e-02 3.602731e-104 
1.509976e-02 3.072936e-103 
1.523947e-02 2.635876e-102 
1.538048e-02 2.272478e-101 
1.552280e-02 1.965675e-100 
1.566643e-02 1.704188e-99 
1.581139e-02 1.479360e-98 
1.595769e-02 1.284511e-97 
1.610534e-02 1.114464e-96 
1.625436e-02 9.651948e-96 
1.640476e-02 8.335694e-95 
1.655656e-02 6.677707e-94 
1.670975e-02 3.358473e-93 
1.686437e-02 1.113433e-92 
1.702041e-02 2.768055e-92 
1.717790e-02 5.870207e-92 
1.733684e-02 1.208039e-91 
1.749726e-02 2.744335e-91 
1.765916e-02 7.828931e-91 
1.782256e-02 3.190489e-90 
1.798747e-02 2.230076e-89 
1.815390e-02 2.858997e-88 
1.832188e-02 5.589046e-87 
1.849141e-02 1.377672e-85 
1.866251e-02 3.540719e-84 
1.883519e-02 7.845649e-83 
1.900947e-02 1.239401e-81 
1.918536e-02 1.154234e-80 
1.936288e-02 5.265223e-80 
1.954204e-02 1.648878e-79 
1.972287e-02 4.847992e-79 
1.990536e-02 1.362414e-78 
2.008954e-02 3.725648e-78 
2.027543e-02 1.009282e-77 
2.046303e-02 2.757484e-77 
2.065238e-02 7.735268e-77 
2.084347e-02 2.268149e-76 
2.103633e-02 7.033736e-76 
2.123098e-02 2.215819e-75 
2.142743e-02 7.031511e-75 
2.162569e-02 2.254183e-74 
2.182579e-02 7.321769e-74 
2.202774e-02 2.416512e-73 
2.223156e-02 8.127714e-73 
2.243727e-02 2.793921e-72 
2.264488e-02 9.844333e-72 
2.285441e-02 4.119403e-71 
2.306588e-02 2.803090e-70 
2.327930e-02 2.734801e-69 
2.349471e-02 3.296121e-68 
2.371210e-02 4.228365e-67 
2.393150e-02 4.974352e-66 
2.415294e-02 4.623794e-65 
2.437642e-02 2.925912e-64 
2.460198e-02 1.086293e-63 
2.482962e-02 2.871794e-63 
2.505936e-02 7.046903e-63 
2.529123e-02 1.622947e-62 
2.552525e-02 3.547268e-62 
2.576143e-02 7.440288e-62 
2.599980e-02 1.514308e-61 
2.624037e-02 3.024054e-61 
2.648317e-02 5.991543e-61 
2.672822e-02 1.183989e-60 
2.697553e-02 2.199515e-60 
2.722513e-02 3.844227e-60 
2.747704e-02 6.476041e-60 
2.773129e-02 1.077318e-59 
2.798788e-02 1.813126e-59 
2.824685e-02 3.162835e-59 
2.850821e-02 5.858757e-59 
2.877200e-02 1.180674e-58 
2.903822e-02 3.007932e-58 
2.930691e-02 1.415238e-57 
2.957808e-02 1.083784e-56 
2.985176e-02 1.141220e-55 
3.012798e-02 1.395957e-54 
3.040675e-02 1.675764e-53 
3.068810e-02 1.667840e-52 
3.097205e-02 1.162675e-51 
3.125863e-02 4.796091e-51 
3.154787e-02 1.371699e-50 
3.183978e-02 3.776002e-50 
3.213439e-02 9.943792e-50 
3.243172e-02 2.487875e-49 
3.273181e-02 5.873160e-49 
3.303467e-02 1.299247e-48 
3.334034e-02 2.674846e-48 
3.364883e-02 5.089821e-48 
3.396018e-02 8.919814e-48 
3.427441e-02 1.531854e-47 
3.459155e-02 2.635427e-47 
3.491162e-02 4.519691e-47 
3.523465e-02 7.688532e-47 
3.556068e-02 1.290944e-46 
3.588971e-02 2.128888e-46 
3.622180e-02 3.431094e-46 
3.655695e-02 5.377730e-46 
3.689521e-02 8.197175e-46 
3.723660e-02 1.240313e-45 
3.758114e-02 1.869435e-45 
3.792888e-02 2.808814e-45 
3.827983e-02 4.210086e-45 
3.863403e-02 6.299930e-45 
3.899151e-02 9.418435e-45 
3.935229e-02 1.407802e-44 
3.971641e-02 2.105455e-44 
4.008390e-02 3.114344e-44 
4.045479e-02 4.489407e-44 
4.082912e-02 6.355107e-44 
4.120691e-02 8.904270e-44 
4.158819e-02 1.244644e-43 
4.197300e-02 1.749419e-43 
4.236137e-02 2.492149e-43 
4.275334e-02 3.626733e-43 
4.314893e-02 5.503461e-43 
4.354818e-02 1.387321e-42 
4.395113e-02 6.429102e-42 
4.435780e-02 4.578911e-41 
4.476824e-02 4.190047e-40 
4.518247e-02 4.118383e-39 
4.560054e-02 3.634895e-38 
4.602248e-02 2.408357e-37 
4.644832e-02 1.001428e-36 
4.687810e-02 2.386703e-36 
4.731186e-02 5.072709e-36 
4.774963e-02 1.046408e-35 
4.819145e-02 2.084247e-35 
